section_id,year,direction_1,month,v,TTI
S-40108,2018,FALSE,5,32.22,1.41
S-40108,2018,FALSE,6,31.76,1.43
S-40108,2018,FALSE,7,31.47,1.44
S-40108,2018,FALSE,8,30.63,1.48
S-40108,2018,FALSE,9,29.56,1.54
S-40108,2018,FALSE,10,26.17,1.73
S-40108,2018,FALSE,11,29.86,1.52
S-40108,2018,FALSE,12,30.36,1.49
S-40108,2019,FALSE,1,29.72,1.53
S-40108,2019,FALSE,2,30.34,1.50
S-40108,2019,FALSE,3,29.81,1.52
S-40108,2019,FALSE,4,30.75,1.48
S-40108,2019,FALSE,5,31.01,1.46
S-40108,2019,FALSE,6,31.15,1.46
S-40108,2019,FALSE,7,31.16,1.46
S-40108,2019,FALSE,8,32.71,1.39
S-40108,2019,FALSE,9,32.22,1.41
S-40108,2019,FALSE,10,30.71,1.48
S-40111,2017,FALSE,10,22.37,1.66
S-40111,2017,FALSE,11,20.51,1.80
S-40111,2017,FALSE,12,18.76,1.97
S-40111,2018,FALSE,1,24.90,1.49
S-40111,2018,FALSE,2,24.72,1.50
S-40111,2018,FALSE,3,22.39,1.65
S-40111,2018,FALSE,4,23.42,1.58
S-40111,2018,FALSE,5,23.36,1.58
S-40111,2018,FALSE,6,23.63,1.57
S-40111,2018,FALSE,7,23.48,1.58
S-40111,2018,FALSE,8,24.07,1.54
S-40111,2018,FALSE,9,23.98,1.54
S-40111,2018,FALSE,10,24.23,1.53
S-40111,2018,FALSE,11,25.11,1.47
S-40111,2018,FALSE,12,24.35,1.52
S-40111,2019,FALSE,1,24.68,1.50
S-40111,2019,FALSE,2,25.39,1.46
S-40111,2019,FALSE,3,25.02,1.48
S-40111,2019,FALSE,4,25.43,1.46
S-40111,2019,FALSE,5,24.79,1.49
S-40111,2019,FALSE,6,25.10,1.48
S-40111,2019,FALSE,7,25.32,1.46
S-40111,2019,FALSE,8,25.74,1.44
S-40111,2019,FALSE,9,25.01,1.48
S-40111,2019,FALSE,10,24.25,1.53
S-40114,2017,FALSE,10,21.54,1.36
S-40114,2017,FALSE,11,21.96,1.33
S-40114,2017,FALSE,12,21.47,1.36
S-40114,2018,FALSE,1,22.17,1.32
S-40114,2018,FALSE,2,18.92,1.55
S-40114,2018,FALSE,3,18.54,1.58
S-40114,2018,FALSE,4,21.68,1.35
S-40114,2018,FALSE,5,21.82,1.34
S-40114,2018,FALSE,6,22.62,1.29
S-40114,2018,FALSE,7,22.84,1.28
S-40114,2018,FALSE,8,21.77,1.35
S-40114,2018,FALSE,9,22.33,1.31
S-40114,2018,FALSE,10,21.98,1.33
S-40114,2018,FALSE,11,22.30,1.31
S-40114,2018,FALSE,12,22.14,1.32
S-40114,2019,FALSE,1,23.24,1.26
S-40114,2019,FALSE,2,23.59,1.24
S-40114,2019,FALSE,3,23.31,1.26
S-40114,2019,FALSE,4,22.57,1.30
S-40114,2019,FALSE,5,22.70,1.29
S-40114,2019,FALSE,6,22.60,1.30
S-40114,2019,FALSE,7,22.35,1.31
S-40114,2019,FALSE,8,22.34,1.31
S-40114,2019,FALSE,9,21.87,1.34
S-40114,2019,FALSE,10,21.74,1.35
S-40133,2017,FALSE,10,29.79,1.28
S-40133,2017,FALSE,11,29.26,1.30
S-40133,2017,FALSE,12,30.16,1.26
S-40133,2018,FALSE,1,31.46,1.21
S-40133,2018,FALSE,2,31.97,1.19
S-40133,2018,FALSE,3,30.00,1.27
S-40133,2018,FALSE,4,27.94,1.36
S-40133,2018,FALSE,5,28.04,1.36
S-40133,2018,FALSE,6,28.70,1.33
S-40133,2018,FALSE,7,26.61,1.43
S-40133,2018,FALSE,8,28.45,1.34
S-40133,2018,FALSE,9,29.01,1.31
S-40133,2018,FALSE,10,30.33,1.26
S-40133,2018,FALSE,11,30.51,1.25
S-40133,2018,FALSE,12,30.58,1.24
S-40133,2019,FALSE,1,30.59,1.24
S-40133,2019,FALSE,2,30.42,1.25
S-40133,2019,FALSE,3,30.29,1.26
S-40133,2019,FALSE,4,30.55,1.25
S-40133,2019,FALSE,5,30.36,1.25
S-40133,2019,FALSE,6,30.43,1.25
S-40133,2019,FALSE,7,30.00,1.27
S-40133,2019,FALSE,8,31.49,1.21
S-40133,2019,FALSE,9,30.78,1.24
S-40133,2019,FALSE,10,30.46,1.25
S-40141,2017,FALSE,10,19.19,1.50
S-40141,2017,FALSE,11,19.69,1.46
S-40141,2017,FALSE,12,19.41,1.48
S-40141,2018,FALSE,1,21.44,1.34
S-40141,2018,FALSE,2,18.68,1.54
S-40141,2018,FALSE,3,19.28,1.49
S-40141,2018,FALSE,4,19.89,1.45
S-40141,2018,FALSE,5,19.99,1.44
S-40141,2018,FALSE,6,20.51,1.40
S-40141,2018,FALSE,7,20.42,1.41
S-40141,2018,FALSE,8,20.45,1.41
S-40141,2018,FALSE,9,20.67,1.39
S-40141,2018,FALSE,10,18.62,1.54
S-40141,2018,FALSE,11,20.88,1.38
S-40141,2018,FALSE,12,20.17,1.43
S-40141,2019,FALSE,1,21.28,1.35
S-40141,2019,FALSE,2,21.24,1.35
S-40141,2019,FALSE,3,20.56,1.40
S-40141,2019,FALSE,4,20.42,1.41
S-40141,2019,FALSE,5,20.41,1.41
S-40141,2019,FALSE,6,20.73,1.39
S-40141,2019,FALSE,7,22.56,1.27
S-40141,2019,FALSE,8,22.89,1.26
S-40141,2019,FALSE,9,22.45,1.28
S-40141,2019,FALSE,10,21.87,1.32
S-40148,2017,FALSE,10,24.02,2.76
S-40148,2017,FALSE,11,24.16,2.74
S-40148,2017,FALSE,12,24.97,2.65
S-40148,2018,FALSE,1,25.68,2.58
S-40148,2018,FALSE,2,28.18,2.35
S-40148,2018,FALSE,3,28.20,2.35
S-40148,2018,FALSE,4,30.00,2.21
S-40148,2018,FALSE,5,30.43,2.18
S-40148,2018,FALSE,6,31.00,2.14
S-40148,2018,FALSE,7,29.97,2.21
S-40148,2018,FALSE,8,33.80,1.96
S-40148,2018,FALSE,9,25.96,2.55
S-40148,2018,FALSE,10,35.89,1.85
S-40148,2018,FALSE,11,39.39,1.68
S-40148,2018,FALSE,12,41.80,1.58
S-40148,2019,FALSE,1,43.17,1.53
S-40148,2019,FALSE,2,44.32,1.49
S-40148,2019,FALSE,3,41.32,1.60
S-40148,2019,FALSE,4,40.88,1.62
S-40148,2019,FALSE,5,41.27,1.60
S-40148,2019,FALSE,6,42.28,1.57
S-40148,2019,FALSE,7,39.91,1.66
S-40148,2019,FALSE,8,38.98,1.70
S-40148,2019,FALSE,9,41.13,1.61
S-40148,2019,FALSE,10,44.65,1.48
S-40159,2017,FALSE,10,25.55,1.63
S-40159,2017,FALSE,11,26.47,1.57
S-40159,2017,FALSE,12,27.53,1.51
S-40159,2018,FALSE,1,28.23,1.48
S-40159,2018,FALSE,2,29.72,1.41
S-40159,2018,FALSE,3,26.77,1.56
S-40159,2018,FALSE,4,28.67,1.45
S-40159,2018,FALSE,5,29.03,1.43
S-40159,2018,FALSE,6,28.49,1.46
S-40159,2018,FALSE,7,28.00,1.49
S-40159,2018,FALSE,8,28.77,1.45
S-40159,2018,FALSE,9,27.83,1.50
S-40159,2018,FALSE,10,25.62,1.63
S-40159,2018,FALSE,11,29.99,1.39
S-40159,2018,FALSE,12,31.36,1.33
S-40159,2019,FALSE,1,30.67,1.36
S-40159,2019,FALSE,2,31.28,1.33
S-40159,2019,FALSE,3,31.10,1.34
S-40159,2019,FALSE,4,30.85,1.35
S-40159,2019,FALSE,5,31.50,1.32
S-40159,2019,FALSE,6,31.18,1.34
S-40159,2019,FALSE,7,30.60,1.36
S-40159,2019,FALSE,8,31.83,1.31
S-40159,2019,FALSE,9,32.07,1.30
S-40159,2019,FALSE,10,31.54,1.32
S-40171,2017,FALSE,10,16.73,1.39
S-40171,2017,FALSE,11,16.67,1.39
S-40171,2017,FALSE,12,16.35,1.42
S-40171,2018,FALSE,1,16.65,1.40
S-40171,2018,FALSE,2,14.66,1.47
S-40171,2018,FALSE,3,15.23,1.45
S-40171,2018,FALSE,4,16.10,1.43
S-40171,2018,FALSE,5,16.61,1.39
S-40171,2018,FALSE,6,16.03,1.45
S-40171,2018,FALSE,7,16.84,1.38
S-40171,2018,FALSE,8,16.37,1.41
S-40171,2018,FALSE,9,14.55,1.59
S-40171,2018,FALSE,10,13.66,1.70
S-40171,2018,FALSE,11,15.41,1.51
S-40171,2018,FALSE,12,16.70,1.39
S-40171,2019,FALSE,1,17.01,1.37
S-40171,2019,FALSE,2,17.43,1.34
S-40171,2019,FALSE,3,17.32,1.34
S-40171,2019,FALSE,4,16.54,1.41
S-40171,2019,FALSE,5,17.64,1.32
S-40171,2019,FALSE,6,17.51,1.33
S-40171,2019,FALSE,7,17.41,1.34
S-40171,2019,FALSE,8,17.04,1.36
S-40171,2019,FALSE,9,16.69,1.40
S-40171,2019,FALSE,10,17.34,1.34
S-40172,2017,FALSE,10,18.22,1.37
S-40172,2017,FALSE,11,18.99,1.32
S-40172,2017,FALSE,12,18.93,1.32
S-40172,2018,FALSE,1,19.14,1.31
S-40172,2018,FALSE,2,15.39,1.62
S-40172,2018,FALSE,3,16.94,1.48
S-40172,2018,FALSE,4,18.22,1.37
S-40172,2018,FALSE,5,18.80,1.33
S-40172,2018,FALSE,6,19.12,1.31
S-40172,2018,FALSE,7,19.25,1.30
S-40172,2018,FALSE,8,19.02,1.31
S-40172,2018,FALSE,9,18.95,1.32
S-40172,2018,FALSE,10,18.51,1.35
S-40172,2018,FALSE,11,18.81,1.33
S-40172,2018,FALSE,12,19.09,1.31
S-40172,2019,FALSE,1,19.52,1.28
S-40172,2019,FALSE,2,19.93,1.25
S-40172,2019,FALSE,3,19.72,1.27
S-40172,2019,FALSE,4,19.71,1.27
S-40172,2019,FALSE,5,19.65,1.27
S-40172,2019,FALSE,6,19.15,1.31
S-40172,2019,FALSE,7,19.56,1.28
S-40172,2019,FALSE,8,19.41,1.29
S-40172,2019,FALSE,9,19.29,1.30
S-40172,2019,FALSE,10,18.51,1.35
S-40134,2017,FALSE,10,20.80,1.72
S-40134,2017,FALSE,11,22.39,1.59
S-40134,2017,FALSE,12,21.81,1.64
S-40134,2018,FALSE,1,24.14,1.48
S-40134,2018,FALSE,2,17.58,2.03
S-40134,2018,FALSE,3,21.05,1.69
S-40134,2018,FALSE,4,21.67,1.65
S-40134,2018,FALSE,5,21.11,1.69
S-40134,2018,FALSE,6,22.24,1.60
S-40134,2018,FALSE,7,22.03,1.62
S-40134,2018,FALSE,8,20.01,1.78
S-40134,2018,FALSE,9,20.81,1.71
S-40134,2018,FALSE,10,17.19,2.08
S-40134,2018,FALSE,11,21.70,1.64
S-40134,2018,FALSE,12,22.00,1.62
S-40134,2019,FALSE,1,21.32,1.67
S-40134,2019,FALSE,2,22.13,1.61
S-40134,2019,FALSE,3,22.20,1.61
S-40134,2019,FALSE,4,21.66,1.65
S-40134,2019,FALSE,5,21.10,1.69
S-40134,2019,FALSE,6,20.79,1.72
S-40134,2019,FALSE,7,22.95,1.56
S-40134,2019,FALSE,8,24.42,1.46
S-40134,2019,FALSE,9,24.47,1.46
S-40134,2019,FALSE,10,23.85,1.50
S-40184,2017,FALSE,10,20.61,1.99
S-40184,2017,FALSE,11,23.72,1.73
S-40184,2017,FALSE,12,22.80,1.80
S-40184,2018,FALSE,1,24.23,1.69
S-40184,2018,FALSE,2,28.34,1.45
S-40184,2018,FALSE,3,25.92,1.58
S-40184,2018,FALSE,4,21.80,1.88
S-40184,2018,FALSE,5,20.68,1.98
S-40184,2018,FALSE,6,22.06,1.86
S-40184,2018,FALSE,7,21.02,1.95
S-40184,2018,FALSE,8,20.58,1.99
S-40184,2018,FALSE,9,20.90,1.96
S-40184,2018,FALSE,10,15.95,2.57
S-40184,2018,FALSE,11,21.50,1.91
S-40184,2018,FALSE,12,22.00,1.86
S-40184,2019,FALSE,1,20.96,1.96
S-40184,2019,FALSE,2,23.20,1.77
S-40184,2019,FALSE,3,22.19,1.85
S-40184,2019,FALSE,4,21.98,1.87
S-40184,2019,FALSE,5,22.56,1.82
S-40184,2019,FALSE,6,22.12,1.85
S-40184,2019,FALSE,7,20.21,2.03
S-40184,2019,FALSE,8,21.12,1.94
S-40184,2019,FALSE,9,20.87,1.96
S-40184,2019,FALSE,10,19.51,2.10
S-40197,2017,FALSE,10,26.94,1.48
S-40197,2017,FALSE,11,29.52,1.35
S-40197,2017,FALSE,12,29.06,1.38
S-40197,2018,FALSE,1,30.03,1.33
S-40197,2018,FALSE,2,33.24,1.20
S-40197,2018,FALSE,3,32.79,1.22
S-40197,2018,FALSE,4,29.94,1.34
S-40197,2018,FALSE,5,27.80,1.44
S-40197,2018,FALSE,6,28.83,1.39
S-40197,2018,FALSE,7,28.59,1.40
S-40197,2018,FALSE,8,26.97,1.48
S-40197,2018,FALSE,9,27.68,1.44
S-40197,2018,FALSE,10,26.03,1.54
S-40197,2018,FALSE,11,26.34,1.52
S-40197,2018,FALSE,12,26.18,1.53
S-40197,2019,FALSE,1,28.78,1.39
S-40197,2019,FALSE,2,29.53,1.35
S-40197,2019,FALSE,3,26.14,1.53
S-40197,2019,FALSE,4,26.47,1.51
S-40197,2019,FALSE,5,26.52,1.51
S-40197,2019,FALSE,6,27.04,1.48
S-40197,2019,FALSE,7,26.37,1.52
S-40197,2019,FALSE,8,28.40,1.41
S-40197,2019,FALSE,9,29.54,1.35
S-40197,2019,FALSE,10,28.69,1.39
S-40200,2017,FALSE,10,17.19,1.60
S-40200,2017,FALSE,11,16.18,1.70
S-40200,2017,FALSE,12,15.77,1.74
S-40200,2018,FALSE,1,18.20,1.51
S-40200,2018,FALSE,2,23.37,1.17
S-40200,2018,FALSE,3,14.66,1.87
S-40200,2018,FALSE,4,15.88,1.73
S-40200,2018,FALSE,5,16.70,1.64
S-40200,2018,FALSE,6,15.04,1.83
S-40200,2018,FALSE,7,16.64,1.65
S-40200,2018,FALSE,8,17.03,1.61
S-40200,2018,FALSE,9,17.20,1.60
S-40200,2018,FALSE,10,16.79,1.63
S-40200,2018,FALSE,11,17.57,1.56
S-40200,2018,FALSE,12,18.54,1.48
S-40200,2019,FALSE,1,19.11,1.44
S-40200,2019,FALSE,2,17.42,1.58
S-40200,2019,FALSE,3,18.10,1.52
S-40200,2019,FALSE,4,18.83,1.46
S-40200,2019,FALSE,5,19.15,1.43
S-40200,2019,FALSE,6,17.49,1.57
S-40200,2019,FALSE,7,17.24,1.59
S-40200,2019,FALSE,8,18.53,1.48
S-40200,2019,FALSE,9,17.38,1.58
S-40200,2019,FALSE,10,17.33,1.58
S-40201,2017,FALSE,10,18.00,2.06
S-40201,2017,FALSE,11,18.76,1.97
S-40201,2017,FALSE,12,18.24,2.03
S-40201,2018,FALSE,1,18.86,1.96
S-40201,2018,FALSE,2,16.79,2.20
S-40201,2018,FALSE,3,14.70,2.52
S-40201,2018,FALSE,4,18.19,2.03
S-40201,2018,FALSE,5,17.97,2.06
S-40201,2018,FALSE,6,18.66,1.98
S-40201,2018,FALSE,7,18.90,1.96
S-40201,2018,FALSE,8,18.34,2.02
S-40201,2018,FALSE,9,18.80,1.97
S-40201,2018,FALSE,10,17.47,2.12
S-40201,2018,FALSE,11,19.22,1.92
S-40201,2018,FALSE,12,18.75,1.97
S-40201,2019,FALSE,1,18.85,1.96
S-40201,2019,FALSE,2,19.61,1.89
S-40201,2019,FALSE,3,21.75,1.70
S-40201,2019,FALSE,4,21.72,1.70
S-40201,2019,FALSE,5,21.67,1.71
S-40201,2019,FALSE,6,21.06,1.76
S-40201,2019,FALSE,7,20.38,1.82
S-40201,2019,FALSE,8,21.04,1.76
S-40201,2019,FALSE,9,22.45,1.65
S-40201,2019,FALSE,10,18.62,1.99
S-40208,2017,FALSE,10,17.08,1.87
S-40208,2017,FALSE,11,19.07,1.68
S-40208,2017,FALSE,12,18.94,1.69
S-40208,2018,FALSE,1,20.09,1.59
S-40208,2018,FALSE,2,17.97,1.78
S-40208,2018,FALSE,3,21.90,1.46
S-40208,2018,FALSE,4,17.05,1.88
S-40208,2018,FALSE,5,17.52,1.83
S-40208,2018,FALSE,6,18.59,1.72
S-40208,2018,FALSE,7,19.56,1.64
S-40208,2018,FALSE,8,16.20,1.97
S-40208,2018,FALSE,9,14.78,2.16
S-40208,2018,FALSE,10,15.28,2.09
S-40208,2018,FALSE,11,15.19,2.11
S-40208,2018,FALSE,12,14.78,2.16
S-40208,2019,FALSE,1,17.78,1.80
S-40208,2019,FALSE,2,18.90,1.69
S-40208,2019,FALSE,3,15.25,2.10
S-40208,2019,FALSE,4,13.09,2.45
S-40208,2019,FALSE,5,13.02,2.46
S-40208,2019,FALSE,6,12.74,2.51
S-40208,2019,FALSE,7,15.73,2.03
S-40208,2019,FALSE,8,16.25,1.97
S-40208,2019,FALSE,9,15.77,2.03
S-40208,2019,FALSE,10,15.36,2.08
S-40214,2017,FALSE,10,24.79,1.37
S-40214,2017,FALSE,11,24.39,1.40
S-40214,2017,FALSE,12,23.83,1.43
S-40214,2018,FALSE,1,24.08,1.41
S-40214,2018,FALSE,2,22.33,1.53
S-40214,2018,FALSE,3,23.91,1.42
S-40214,2018,FALSE,4,23.42,1.45
S-40214,2018,FALSE,5,24.06,1.42
S-40214,2018,FALSE,6,24.88,1.37
S-40214,2018,FALSE,7,25.31,1.35
S-40214,2018,FALSE,8,25.01,1.36
S-40214,2018,FALSE,9,24.31,1.40
S-40214,2018,FALSE,10,24.36,1.40
S-40214,2018,FALSE,11,24.36,1.40
S-40214,2018,FALSE,12,24.36,1.40
S-40214,2019,FALSE,1,24.74,1.38
S-40214,2019,FALSE,2,25.24,1.35
S-40214,2019,FALSE,3,24.84,1.37
S-40214,2019,FALSE,4,24.94,1.37
S-40214,2019,FALSE,5,25.14,1.36
S-40214,2019,FALSE,6,24.84,1.37
S-40214,2019,FALSE,7,25.60,1.33
S-40214,2019,FALSE,8,26.32,1.29
S-40214,2019,FALSE,9,25.38,1.34
S-40214,2019,FALSE,10,25.09,1.36
S-40215,2017,FALSE,10,24.96,1.44
S-40215,2017,FALSE,11,24.94,1.44
S-40215,2017,FALSE,12,23.75,1.52
S-40215,2018,FALSE,1,25.74,1.40
S-40215,2018,FALSE,2,19.25,1.87
S-40215,2018,FALSE,3,21.76,1.65
S-40215,2018,FALSE,4,23.64,1.52
S-40215,2018,FALSE,5,23.88,1.51
S-40215,2018,FALSE,6,25.10,1.43
S-40215,2018,FALSE,7,26.41,1.36
S-40215,2018,FALSE,8,28.34,1.27
S-40215,2018,FALSE,9,25.93,1.39
S-40215,2018,FALSE,10,24.54,1.47
S-40215,2018,FALSE,11,25.12,1.43
S-40215,2018,FALSE,12,24.48,1.47
S-40215,2019,FALSE,1,24.88,1.45
S-40215,2019,FALSE,2,25.66,1.40
S-40215,2019,FALSE,3,25.52,1.41
S-40215,2019,FALSE,4,25.46,1.41
S-40215,2019,FALSE,5,25.79,1.40
S-40215,2019,FALSE,6,25.68,1.40
S-40215,2019,FALSE,7,27.00,1.33
S-40215,2019,FALSE,8,27.40,1.31
S-40215,2019,FALSE,9,26.47,1.36
S-40215,2019,FALSE,10,25.36,1.42
S-40218,2017,FALSE,10,28.98,1.53
S-40218,2017,FALSE,11,28.39,1.56
S-40218,2017,FALSE,12,27.88,1.59
S-40218,2018,FALSE,1,29.32,1.51
S-40218,2018,FALSE,2,29.39,1.50
S-40218,2018,FALSE,3,26.56,1.66
S-40218,2018,FALSE,4,28.36,1.56
S-40218,2018,FALSE,5,28.71,1.54
S-40218,2018,FALSE,6,28.82,1.54
S-40218,2018,FALSE,7,29.80,1.49
S-40218,2018,FALSE,8,30.15,1.47
S-40218,2018,FALSE,9,29.41,1.51
S-40218,2018,FALSE,10,29.11,1.52
S-40218,2018,FALSE,11,29.50,1.50
S-40218,2018,FALSE,12,29.15,1.52
S-40218,2019,FALSE,1,28.97,1.53
S-40218,2019,FALSE,2,29.33,1.51
S-40218,2019,FALSE,3,29.03,1.52
S-40218,2019,FALSE,4,29.87,1.48
S-40218,2019,FALSE,5,29.75,1.49
S-40218,2019,FALSE,6,29.72,1.49
S-40218,2019,FALSE,7,30.80,1.44
S-40218,2019,FALSE,8,31.58,1.40
S-40218,2019,FALSE,9,30.87,1.43
S-40218,2019,FALSE,10,29.59,1.50
S-40219,2017,FALSE,10,30.16,1.28
S-40219,2017,FALSE,11,28.98,1.33
S-40219,2017,FALSE,12,29.30,1.32
S-40219,2018,FALSE,1,29.49,1.31
S-40219,2018,FALSE,2,30.94,1.25
S-40219,2018,FALSE,3,29.36,1.31
S-40219,2018,FALSE,4,30.22,1.28
S-40219,2018,FALSE,5,29.99,1.29
S-40219,2018,FALSE,6,27.01,1.43
S-40219,2018,FALSE,7,29.04,1.33
S-40219,2018,FALSE,8,29.23,1.32
S-40219,2018,FALSE,9,29.04,1.33
S-40219,2018,FALSE,10,28.22,1.37
S-40219,2018,FALSE,11,27.85,1.38
S-40219,2018,FALSE,12,28.15,1.37
S-40219,2019,FALSE,1,28.39,1.36
S-40219,2019,FALSE,2,30.32,1.27
S-40219,2019,FALSE,3,29.40,1.31
S-40219,2019,FALSE,4,29.64,1.30
S-40219,2019,FALSE,5,29.82,1.29
S-40219,2019,FALSE,6,27.57,1.40
S-40219,2019,FALSE,7,29.10,1.33
S-40219,2019,FALSE,8,29.63,1.30
S-40219,2019,FALSE,9,30.51,1.26
S-40219,2019,FALSE,10,29.63,1.30
S-40237,2017,FALSE,10,22.05,1.47
S-40237,2017,FALSE,11,20.28,1.60
S-40237,2017,FALSE,12,21.14,1.53
S-40237,2018,FALSE,1,22.73,1.43
S-40237,2018,FALSE,2,16.69,1.94
S-40237,2018,FALSE,3,20.53,1.58
S-40237,2018,FALSE,4,19.56,1.66
S-40237,2018,FALSE,5,21.43,1.51
S-40237,2018,FALSE,6,21.40,1.52
S-40237,2018,FALSE,7,20.84,1.56
S-40237,2018,FALSE,8,23.45,1.38
S-40237,2018,FALSE,9,22.88,1.42
S-40237,2018,FALSE,10,22.31,1.45
S-40237,2018,FALSE,11,22.77,1.42
S-40237,2018,FALSE,12,23.45,1.38
S-40237,2019,FALSE,1,23.64,1.37
S-40237,2019,FALSE,2,23.89,1.36
S-40237,2019,FALSE,3,22.13,1.47
S-40237,2019,FALSE,4,23.35,1.39
S-40237,2019,FALSE,5,22.88,1.42
S-40237,2019,FALSE,6,24.09,1.35
S-40237,2019,FALSE,7,22.93,1.41
S-40237,2019,FALSE,8,22.33,1.45
S-40237,2019,FALSE,9,23.59,1.38
S-40237,2019,FALSE,10,23.16,1.40
S-40238,2017,FALSE,10,19.28,1.62
S-40238,2017,FALSE,11,19.25,1.62
S-40238,2017,FALSE,12,19.08,1.63
S-40238,2018,FALSE,1,20.84,1.50
S-40238,2018,FALSE,2,23.58,1.32
S-40238,2018,FALSE,3,25.41,1.23
S-40238,2018,FALSE,4,18.90,1.65
S-40238,2018,FALSE,5,19.50,1.60
S-40238,2018,FALSE,6,19.67,1.59
S-40238,2018,FALSE,7,19.70,1.58
S-40238,2018,FALSE,8,19.63,1.59
S-40238,2018,FALSE,9,19.89,1.57
S-40238,2018,FALSE,10,18.76,1.66
S-40238,2018,FALSE,11,19.46,1.60
S-40238,2018,FALSE,12,19.29,1.62
S-40238,2019,FALSE,1,19.62,1.59
S-40238,2019,FALSE,2,20.41,1.53
S-40238,2019,FALSE,3,19.66,1.59
S-40238,2019,FALSE,4,20.46,1.52
S-40238,2019,FALSE,5,20.46,1.53
S-40238,2019,FALSE,6,20.31,1.54
S-40238,2019,FALSE,7,18.86,1.65
S-40238,2019,FALSE,8,20.26,1.54
S-40238,2019,FALSE,9,20.03,1.56
S-40238,2019,FALSE,10,18.78,1.66
S-40245,2017,FALSE,10,29.37,1.67
S-40245,2017,FALSE,11,30.72,1.60
S-40245,2017,FALSE,12,30.90,1.59
S-40245,2018,FALSE,1,31.44,1.56
S-40245,2018,FALSE,2,16.20,3.02
S-40245,2018,FALSE,3,33.06,1.48
S-40245,2018,FALSE,4,32.72,1.50
S-40245,2018,FALSE,5,32.12,1.53
S-40245,2018,FALSE,6,30.44,1.61
S-40245,2018,FALSE,7,31.34,1.56
S-40245,2018,FALSE,8,29.64,1.65
S-40245,2018,FALSE,9,30.11,1.63
S-40245,2018,FALSE,10,31.07,1.58
S-40245,2018,FALSE,11,30.85,1.59
S-40245,2018,FALSE,12,29.70,1.65
S-40245,2019,FALSE,1,30.86,1.59
S-40245,2019,FALSE,2,30.31,1.62
S-40245,2019,FALSE,3,31.99,1.53
S-40245,2019,FALSE,4,30.28,1.62
S-40245,2019,FALSE,5,31.50,1.56
S-40245,2019,FALSE,6,33.31,1.47
S-40245,2019,FALSE,7,31.41,1.56
S-40245,2019,FALSE,8,32.11,1.53
S-40245,2019,FALSE,9,32.40,1.51
S-40245,2019,FALSE,10,31.97,1.53
S-40268,2017,FALSE,10,54.02,1.19
S-40268,2017,FALSE,11,52.50,1.22
S-40268,2017,FALSE,12,52.66,1.22
S-40268,2018,FALSE,1,53.95,1.19
S-40268,2018,FALSE,2,57.78,1.11
S-40268,2018,FALSE,3,52.83,1.22
S-40268,2018,FALSE,4,50.43,1.27
S-40268,2018,FALSE,5,51.29,1.25
S-40268,2018,FALSE,6,50.98,1.26
S-40268,2018,FALSE,7,50.83,1.26
S-40268,2018,FALSE,8,52.45,1.23
S-40268,2018,FALSE,9,54.01,1.19
S-40268,2018,FALSE,10,48.51,1.33
S-40268,2018,FALSE,11,52.14,1.23
S-40268,2018,FALSE,12,50.98,1.26
S-40268,2019,FALSE,1,50.40,1.28
S-40268,2019,FALSE,2,52.44,1.23
S-40268,2019,FALSE,3,51.29,1.25
S-40268,2019,FALSE,4,52.73,1.22
S-40268,2019,FALSE,5,52.04,1.24
S-40268,2019,FALSE,6,51.40,1.25
S-40268,2019,FALSE,7,52.56,1.22
S-40268,2019,FALSE,8,53.68,1.20
S-40268,2019,FALSE,9,53.18,1.21
S-40268,2019,FALSE,10,52.56,1.22
S-40272,2017,FALSE,10,17.06,1.85
S-40272,2017,FALSE,11,19.15,1.64
S-40272,2017,FALSE,12,18.60,1.69
S-40272,2018,FALSE,1,20.93,1.50
S-40272,2018,FALSE,2,19.09,1.65
S-40272,2018,FALSE,3,17.57,1.79
S-40272,2018,FALSE,4,18.37,1.71
S-40272,2018,FALSE,5,17.95,1.75
S-40272,2018,FALSE,6,19.01,1.66
S-40272,2018,FALSE,7,18.81,1.67
S-40272,2018,FALSE,8,17.73,1.78
S-40272,2018,FALSE,9,18.21,1.73
S-40272,2018,FALSE,10,14.14,2.23
S-40272,2018,FALSE,11,18.82,1.67
S-40272,2018,FALSE,12,18.90,1.67
S-40272,2019,FALSE,1,18.50,1.70
S-40272,2019,FALSE,2,19.55,1.61
S-40272,2019,FALSE,3,19.17,1.64
S-40272,2019,FALSE,4,18.85,1.67
S-40272,2019,FALSE,5,18.55,1.70
S-40272,2019,FALSE,6,18.00,1.75
S-40272,2019,FALSE,7,16.71,1.88
S-40272,2019,FALSE,8,17.45,1.81
S-40272,2019,FALSE,9,17.56,1.79
S-40272,2019,FALSE,10,16.80,1.87
S-40283,2017,FALSE,10,31.54,1.60
S-40283,2017,FALSE,11,29.91,1.68
S-40283,2017,FALSE,12,30.23,1.67
S-40283,2018,FALSE,1,31.35,1.61
S-40283,2018,FALSE,2,30.73,1.64
S-40283,2018,FALSE,3,32.13,1.57
S-40283,2018,FALSE,4,31.46,1.60
S-40283,2018,FALSE,5,30.99,1.62
S-40283,2018,FALSE,6,31.30,1.61
S-40283,2018,FALSE,7,31.18,1.61
S-40283,2018,FALSE,8,33.77,1.49
S-40283,2018,FALSE,9,33.34,1.51
S-40283,2018,FALSE,10,41.88,1.20
S-40283,2018,FALSE,11,33.80,1.49
